report_begin_date,report_end_date,published_Date,market_type,slug_id,slug_name,report_title,final_ind,report_date,special_notes,report_narrative,_section,community,commodity,published_date,variety,region,size,organic,environment,store_count,wtd_avg_price,prior_WK_store_count,prior_WK_wtd_avg_price,prior_YR_store_count,prior_YR_wtd_avg_price,price_Range,stores_with_Ads,wtd_Avg_Price,%_Marked_Local
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Southcentral,per lb,No,N/A,252.0,1.61,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Northwest,per lb,No,N/A,287.0,1.49,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Midwest,per lb,No,N/A,305.0,1.72,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Northeast,per lb,No,N/A,1280.0,1.49,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,National,per lb,No,N/A,2359.0,1.5,3654.0,1.69,3617.0,2.06,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Hawaii,per lb,Yes,N/A,4.0,3.87,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Northwest,per lb,Yes,N/A,22.0,2.77,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Southeast,per lb,Yes,N/A,86.0,2.77,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Southwest,per lb,Yes,N/A,109.0,2.77,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Southcentral,per lb,Yes,N/A,117.0,2.49,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Northeast,per lb,Yes,N/A,122.0,2.77,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Midwest,per lb,Yes,N/A,266.0,2.19,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,National,per lb,Yes,N/A,722.0,2.51,562.0,2.58,21.0,1.28,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BOSC,Southcentral,each,No,N/A,65.0,0.33,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BOSC,National,each,No,N/A,65.0,0.33,227.0,0.81,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BOSC,Alaska,per lb,No,N/A,2.0,1.69,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BOSC,Southcentral,per lb,No,N/A,149.0,1.9,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BOSC,Southwest,per lb,No,N/A,189.0,1.15,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BOSC,Midwest,per lb,No,N/A,199.0,1.68,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BOSC,Southeast,per lb,No,N/A,228.0,1.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BOSC,Northwest,per lb,No,N/A,287.0,1.49,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BOSC,Northeast,per lb,No,N/A,1019.0,1.73,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BOSC,National,per lb,No,N/A,2071.0,1.68,1211.0,1.68,565.0,2.33,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,COMICE,Northwest,per lb,No,N/A,22.0,2.21,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,COMICE,Southwest,per lb,No,N/A,27.0,1.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,COMICE,Southcentral,per lb,No,N/A,117.0,2.02,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,COMICE,Midwest,per lb,No,N/A,199.0,1.68,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,COMICE,National,per lb,No,N/A,365.0,1.84,97.0,2.21,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,Southcentral,each,No,N/A,65.0,0.33,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,National,each,No,N/A,65.0,0.33,227.0,0.81,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,Hawaii,per lb,No,N/A,7.0,1.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,Northwest,per lb,No,N/A,36.0,0.89,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,Southwest,per lb,No,N/A,73.0,1.49,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,Southcentral,per lb,No,N/A,149.0,1.9,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,Southeast,per lb,No,N/A,301.0,1.87,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,Midwest,per lb,No,N/A,305.0,1.72,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,Northeast,per lb,No,N/A,811.0,1.79,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,National,per lb,No,N/A,1675.0,1.77,1828.0,1.63,3210.0,2.11,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,D'ANJOU,Alaska,per lb,Yes,N/A,3.0,1.98,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,RED TYPE,Northeast,per lb,No,N/A,21.0,1.69,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,RED TYPE,Southcentral,per lb,No,N/A,107.0,1.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,RED TYPE,Northwest,per lb,No,N/A,287.0,1.49,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,RED TYPE,National,per lb,No,N/A,415.0,1.63,877.0,1.71,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,RED TYPE,Hawaii,per lb,Yes,N/A,4.0,3.87,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,RED TYPE,Northwest,per lb,Yes,N/A,22.0,2.77,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,RED TYPE,Southeast,per lb,Yes,N/A,86.0,2.77,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,RED TYPE,Southwest,per lb,Yes,N/A,109.0,2.77,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,RED TYPE,Northeast,per lb,Yes,N/A,122.0,2.77,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,RED TYPE,National,per lb,Yes,N/A,339.0,2.77,339.0,2.77,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Persimmons,12/13/2025 10:03:09,N/A,Alaska,each,No,N/A,28.0,2.49,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Persimmons,12/13/2025 10:03:09,N/A,Southwest,each,No,N/A,61.0,0.33,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Persimmons,12/13/2025 10:03:09,N/A,Northeast,each,No,N/A,327.0,1.73,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Persimmons,12/13/2025 10:03:09,N/A,National,each,No,N/A,388.0,1.51,1191.0,1.68,35.0,1.61,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Persimmons,12/13/2025 10:03:09,N/A,Southeast,per lb,No,N/A,40.0,1.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Persimmons,12/13/2025 10:03:09,N/A,National,per lb,No,N/A,40.0,1.99,,,29.0,1.54,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Persimmons,12/13/2025 10:03:09,N/A,Hawaii,per lb,Yes,N/A,4.0,6.21,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Persimmons,12/13/2025 10:03:09,N/A,Northwest,per lb,Yes,N/A,22.0,4.43,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Persimmons,12/13/2025 10:03:09,N/A,Southcentral,per lb,Yes,N/A,75.0,4.43,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Persimmons,12/13/2025 10:03:09,N/A,National,per lb,Yes,N/A,97.0,4.43,97.0,4.43,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pineapples,12/13/2025 10:03:09,N/A,Alaska,each,No,N/A,1.0,6.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pineapples,12/13/2025 10:03:09,N/A,Southcentral,each,No,N/A,94.0,2.96,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pineapples,12/13/2025 10:03:09,N/A,Midwest,each,No,N/A,186.0,3.6,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pineapples,12/13/2025 10:03:09,N/A,Northwest,each,No,N/A,368.0,4.66,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pineapples,12/13/2025 10:03:09,N/A,Northeast,each,No,N/A,1167.0,3.15,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pineapples,12/13/2025 10:03:09,N/A,Southeast,each,No,N/A,1812.0,2.61,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pineapples,12/13/2025 10:03:09,N/A,National,each,No,N/A,3627.0,3.05,1149.0,2.93,4206.0,2.52,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pineapples,12/13/2025 10:03:09,N/A,Southwest,per lb,No,N/A,101.0,0.66,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pineapples,12/13/2025 10:03:09,N/A,National,per lb,No,N/A,101.0,0.66,204.0,0.78,255.0,0.74,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Plantains,12/13/2025 10:03:09,N/A,Southcentral,per lb,No,N/A,23.0,0.6,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Plantains,12/13/2025 10:03:09,N/A,Northeast,per lb,No,N/A,54.0,0.49,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Plantains,12/13/2025 10:03:09,N/A,Southwest,per lb,No,N/A,156.0,0.66,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Plantains,12/13/2025 10:03:09,N/A,National,per lb,No,N/A,233.0,0.62,65.0,1.39,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Alaska,each,No,N/A,1.0,4.39,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Northwest,each,No,N/A,4.0,3.0,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Hawaii,each,No,N/A,23.0,2.5,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Southcentral,each,No,N/A,323.0,2.64,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Midwest,each,No,N/A,484.0,2.46,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Southwest,each,No,N/A,935.0,2.8,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Southeast,each,No,N/A,1408.0,3.29,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Northeast,each,No,N/A,1500.0,2.81,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,National,each,No,N/A,4654.0,2.9,4972.0,2.92,4750.0,2.61,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Hawaii,each,Yes,N/A,4.0,6.21,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Northwest,each,Yes,N/A,22.0,4.43,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Midwest,each,Yes,N/A,67.0,4.43,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Southcentral,each,Yes,N/A,75.0,4.43,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Southeast,each,Yes,N/A,86.0,4.43,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Southwest,each,Yes,N/A,109.0,4.43,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Northeast,each,Yes,N/A,122.0,4.43,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,National,each,Yes,N/A,481.0,4.43,481.0,4.43,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,Northeast,per lb,No,N/A,32.0,2.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pomegranates,12/13/2025 10:03:09,N/A,National,per lb,No,N/A,32.0,2.99,32.0,2.99,71.0,2.66,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Raspberries,12/13/2025 10:03:09,N/A,Northeast,1 pint (11-12 oz cntr w/ lid),No,N/A,162.0,6.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Raspberries,12/13/2025 10:03:09,N/A,National,1 pint (11-12 oz cntr w/ lid),No,N/A,162.0,6.99,1541.0,4.23,175.0,6.18,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Raspberries,12/13/2025 10:03:09,N/A,Alaska,6 oz package,No,N/A,11.0,3.5,,,,,,,,
